id,x_survey,y_survey,E,N,lon,lat
R_10_117,2946.27825494395,5739.57458153316,827100.360254649,481647.457238145,-72.0532827540335,4.35175338678755
R_10_118,2946.27825494395,5788.63077453771,827100.360254649,481696.51343115,-72.053281029322,4.35219659717368
R_10_119,2946.27825494395,5837.68696754227,827100.360254649,481745.569624154,-72.0532793044332,4.35263980755392
R_10_120,2946.27825494395,5886.74316054683,827100.360254649,481794.625817159,-72.0532775793671,4.35308301792827
R_10_121,2946.27825494395,5935.79935355138,827100.360254649,481843.682010164,-72.0532758541236,4.35352622829672
R_10_122,2946.27825494395,5984.85554655594,827100.360254649,481892.738203168,-72.0532741287029,4.35396943865928
R_10_123,2946.27825494395,6033.9117395605,827100.360254649,481941.794396173,-72.0532724031047,4.35441264901594
R_10_124,2946.27825494395,6082.96793256505,827100.360254649,481990.850589177,-72.0532706773293,4.35485585936671
R_10_125,2946.27825494395,6132.02412556961,827100.360254649,482039.906782182,-72.0532689513765,4.35529906971159
R_10_126,2946.27825494395,6181.08031857417,827100.360254649,482088.962975186,-72.0532672252464,4.35574228005056
R_10_127,2946.27825494395,6230.13651157873,827100.360254649,482138.019168191,-72.053265498939,4.35618549038364
R_10_128,2946.27825494395,6279.19270458328,827100.360254649,482187.075361196,-72.0532637724542,4.35662870071083
R_10_129,2946.27825494395,6328.24889758784,827100.360254649,482236.1315542,-72.0532620457921,4.35707191103211
R_10_130,2946.27825494395,6377.3050905924,827100.360254649,482285.187747205,-72.0532603189527,4.35751512134749
R_10_131,2946.27825494395,6426.36128359695,827100.360254649,482334.243940209,-72.053258591936,4.35795833165698
R_10_132,2946.27825494395,6475.41747660151,827100.360254649,482383.300133214,-72.0532568647419,4.35840154196056
R_10_133,2946.27825494395,6524.47366960607,827100.360254649,482432.356326218,-72.0532551373704,4.35884475225825
R_10_134,2946.27825494395,6573.52986261062,827100.360254649,482481.412519223,-72.0532534098217,4.35928796255003
R_10_135,2946.27825494395,6622.58605561518,827100.360254649,482530.468712227,-72.0532516820956,4.35973117283591
R_10_136,2946.27825494395,6671.64224861974,827100.360254649,482579.524905232,-72.0532499541922,4.36017438311589
R_10_137,2946.27825494395,6720.69844162429,827100.360254649,482628.581098236,-72.0532482261114,4.36061759338996
R_10_138,2946.27825494395,6769.75463462885,827100.360254649,482677.637291241,-72.0532464978533,4.36106080365813
R_10_139,2946.27825494395,6818.81082763341,827100.360254649,482726.693484246,-72.0532447694179,4.3615040139204
R_10_140,2946.27825494395,6867.86702063796,827100.360254649,482775.74967725,-72.0532430408051,4.36194722417676
R_10_141,2946.27825494395,6916.92321364252,827100.360254649,482824.805870255,-72.053241312015,4.36239043442721
R_10_142,2946.27825494395,6965.97940664708,827100.360254649,482873.862063259,-72.0532395830475,4.36283364467176
R_10_143,2946.27825494395,7015.03559965164,827100.360254649,482922.918256264,-72.0532378539027,4.36327685491041
R_10_144,2946.27825494395,7064.09179265619,827100.360254649,482971.974449268,-72.0532361245806,4.36372006514314
R_10_145,2946.27825494395,7113.14798566075,827100.360254649,483021.030642273,-72.0532343950812,4.36416327536997
R_10_146,2946.27825494395,7162.20417866531,827100.360254649,483070.086835278,-72.0532326654044,4.36460648559089
R_10_147,2946.27825494395,7211.26037166986,827100.360254649,483119.143028282,-72.0532309355502,4.3650496958059
R_10_148,2946.27825494395,7260.31656467442,827100.360254649,483168.199221287,-72.0532292055187,4.365492906015
R_10_149,2946.27825494395,7309.37275767898,827100.360254649,483217.255414291,-72.0532274753099,4.36593611621819
R_10_150,2946.27825494395,7358.42895068353,827100.360254649,483266.311607296,-72.0532257449237,4.36637932641547
R_10_151,2946.27825494395,7407.48514368809,827100.360254649,483315.3678003,-72.0532240143602,4.36682253660684
R_10_152,2946.27825494395,7456.54133669265,827100.360254649,483364.423993305,-72.0532222836194,4.36726574679229
R_10_153,2946.27825494395,7505.5975296972,827100.360254649,483413.480186309,-72.0532205527012,4.36770895697183
R_10_154,2946.27825494395,7554.65372270176,827100.360254649,483462.536379314,-72.0532188216056,4.36815216714546
R_10_155,2946.27825494395,7603.70991570632,827100.360254649,483511.592572318,-72.0532170903327,4.36859537731318
R_10_156,2946.27825494395,7652.76610871088,827100.360254649,483560.648765323,-72.0532153588825,4.36903858747498
R_10_157,2946.27825494395,7701.82230171543,827100.360254649,483609.704958328,-72.0532136272549,4.36948179763087
R_10_158,2946.27825494395,7750.87849471999,827100.360254649,483658.761151332,-72.05321189545,4.36992500778084
R_10_159,2946.27825494395,7799.93468772455,827100.360254649,483707.817344337,-72.0532101634677,4.37036821792489
R_10_160,2946.27825494395,7848.9908807291,827100.360254649,483756.873537341,-72.0532084313081,4.37081142806303
R_10_161,2946.27825494395,7898.04707373366,827100.360254649,483805.929730346,-72.0532066989711,4.37125463819525
R_10_162,2946.27825494395,7947.10326673822,827100.360254649,483854.98592335,-72.0532049664568,4.37169784832155
R_10_163,2946.27825494395,7996.15945974277,827100.360254649,483904.042116355,-72.0532032337652,4.37214105844193
R_10_164,2946.27825494395,8045.21565274733,827100.360254649,483953.09830936,-72.0532015008962,4.3725842685564
R_10_165,2946.27825494395,8094.27184575189,827100.360254649,484002.154502364,-72.0531997678498,4.37302747866494
R_10_166,2946.27825494395,8143.32803875644,827100.360254649,484051.210695369,-72.0531980346261,4.37347068876756
R_10_167,2946.27825494395,8192.384231761,827100.360254649,484100.266888373,-72.053196301225,4.37391389886427
R_10_168,2946.27825494395,8241.44042476556,827100.360254649,484149.323081378,-72.0531945676466,4.37435710895505
R_10_169,2946.27825494395,8290.49661777011,827100.360254649,484198.379274382,-72.0531928338908,4.3748003190399
R_10_170,2946.27825494395,8339.55281077467,827100.360254649,484247.435467387,-72.0531910999577,4.37524352911884
R_10_171,2946.27825494395,8388.60900377923,827100.360254649,484296.491660391,-72.0531893658472,4.37568673919185
R_10_172,2946.27825494395,8437.66519678379,827100.360254649,484345.547853396,-72.0531876315594,4.37612994925894
R_10_173,2946.27825494395,8486.72138978834,827100.360254649,484394.6040464,-72.0531858970942,4.3765731593201
R_10_174,2946.27825494395,8535.7775827929,827100.360254649,484443.660239405,-72.0531841624517,4.37701636937534
R_10_175,2946.27825494395,8584.83377579745,827100.360254649,484492.71643241,-72.0531824276318,4.37745957942465
R_10_176,2946.27825494395,8633.88996880201,827100.360254649,484541.772625414,-72.0531806926346,4.37790278946804
R_10_177,2946.27825494395,8682.94616180657,827100.360254649,484590.828818419,-72.05317895746,4.3783459995055
R_10_178,2946.27825494395,8732.00235481113,827100.360254649,484639.885011423,-72.053177222108,4.37878920953703
R_10_179,2946.27825494395,8781.05854781568,827100.360254649,484688.941204428,-72.0531754865787,4.37923241956263
R_10_180,2946.27825494395,8830.11474082024,827100.360254649,484737.997397432,-72.053173750872,4.3796756295823
R_10_181,2946.27825494395,8879.1709338248,827100.360254649,484787.053590437,-72.053172014988,4.38011883959605
R_10_182,2946.27825494395,8928.22712682935,827100.360254649,484836.109783442,-72.0531702789266,4.38056204960386
R_10_183,2946.27825494395,8977.28331983391,827100.360254649,484885.165976446,-72.0531685426878,4.38100525960575
R_10_184,2946.27825494395,9026.33951283847,827100.360254649,484934.222169451,-72.0531668062718,4.3814484696017
R_10_185,2946.27825494395,9075.39570584302,827100.360254649,484983.278362455,-72.0531650696783,4.38189167959172
R_10_186,2946.27825494395,9124.45189884758,827100.360254649,485032.33455546,-72.0531633329074,4.38233488957581
R_10_187,2946.27825494395,9173.50809185214,827100.360254649,485081.390748464,-72.0531615959593,4.38277809955396
R_10_188,2946.27825494395,9222.5642848567,827100.360254649,485130.446941469,-72.0531598588337,4.38322130952619
R_10_189,2946.27825494395,9271.62047786125,827100.360254649,485179.503134473,-72.0531581215308,4.38366451949247
R_10_190,2946.27825494395,9320.67667086581,827100.360254649,485228.559327478,-72.0531563840505,4.38410772945282
R_10_191,2946.27825494395,9369.73286387037,827100.360254649,485277.615520483,-72.0531546463929,4.38455093940724
R_10_192,2946.27825494395,9418.78905687492,827100.360254649,485326.671713487,-72.0531529085579,4.38499414935572
R_10_193,2946.27825494395,9467.84524987948,827100.360254649,485375.727906492,-72.0531511705455,4.38543735929827
R_10_194,2946.27825494395,9516.90144288404,827100.360254649,485424.784099496,-72.0531494323558,4.38588056923488
R_10_195,2946.27825494395,9565.95763588859,827100.360254649,485473.840292501,-72.0531476939887,4.38632377916555
R_10_196,2946.27825494395,9615.01382889315,827100.360254649,485522.896485505,-72.0531459554442,4.38676698909028
R_10_197,2946.27825494395,9664.07002189771,827100.360254649,485571.95267851,-72.0531442167224,4.38721019900907
R_10_198,2946.27825494395,9713.12621490226,827100.360254649,485621.008871514,-72.0531424778232,4.38765340892192
R_10_199,2946.27825494395,9762.18240790682,827100.360254649,485670.065064519,-72.0531407387466,4.38809661882884
R_10_200,2946.27825494395,9811.23860091138,827100.360254649,485719.121257524,-72.0531389994927,4.38853982872981
R_10_201,2946.27825494395,9860.29479391594,827100.360254649,485768.177450528,-72.0531372600614,4.38898303862484
R_10_202,2946.27825494395,9909.35098692049,827100.360254649,485817.233643533,-72.0531355204527,4.38942624851393
R_10_203,2946.27825494395,9958.40717992505,827100.360254649,485866.289836537,-72.0531337806667,4.38986945839707
R_10_204,2946.27825494395,10007.4633729296,827100.360254649,485915.346029542,-72.0531320407033,4.39031266827428
R_10_205,2946.27825494395,10056.5195659342,827100.360254649,485964.402222546,-72.0531303005625,4.39075587814554
R_10_206,2946.27825494395,10105.5757589387,827100.360254649,486013.458415551,-72.0531285602443,4.39119908801085
R_10_207,2946.27825494395,10154.6319519433,827100.360254649,486062.514608555,-72.0531268197488,4.39164229787022
R_10_208,2946.27825494395,10203.6881449478,827100.360254649,486111.57080156,-72.0531250790759,4.39208550772364
R_10_209,2946.27825494395,10252.7443379524,827100.360254649,486160.626994565,-72.0531233382257,4.39252871757112
R_10_210,2946.27825494395,10301.8005309569,827100.360254649,486209.683187569,-72.053121597198,4.39297192741265
R_10_211,2946.27825494395,10350.8567239615,827100.360254649,486258.739380574,-72.053119855993,4.39341513724824
R_10_212,2946.27825494395,10399.9129169661,827100.360254649,486307.795573578,-72.0531181146106,4.39385834707788
R_10_213,2946.27825494395,10448.9691099706,827100.360254649,486356.851766583,-72.0531163730509,4.39430155690156
R_10_214,2946.27825494395,10498.0253029752,827100.360254649,486405.907959587,-72.0531146313137,4.3947447667193
R_10_215,2946.27825494395,10547.0814959797,827100.360254649,486454.964152592,-72.0531128893992,4.39518797653109
R_10_216,2946.27825494395,10596.1376889843,827100.360254649,486504.020345596,-72.0531111473073,4.39563118633693
R_10_217,2946.27825494395,10645.1938819888,827100.360254649,486553.076538601,-72.0531094050381,4.39607439613681
R_10_218,2946.27825494395,10694.2500749934,827100.360254649,486602.132731606,-72.0531076625914,4.39651760593075
R_10_219,2946.27825494395,10743.306267998,827100.360254649,486651.18892461,-72.0531059199674,4.39696081571874
R_10_220,2946.27825494395,10792.3624610025,827100.360254649,486700.245117615,-72.053104177166,4.39740402550077
R_10_221,2946.27825494395,10841.4186540071,827100.360254649,486749.301310619,-72.0531024341872,4.39784723527685
R_10_222,2946.27825494395,10890.4748470116,827100.360254649,486798.357503624,-72.0531006910311,4.39829044504697
R_10_223,2946.27825494395,10939.5310400162,827100.360254649,486847.413696628,-72.0530989476975,4.39873365481114
R_10_224,2946.27825494395,10988.5872330207,827100.360254649,486896.469889633,-72.0530972041866,4.39917686456935
R_10_225,2946.27825494395,11037.6434260253,827100.360254649,486945.526082637,-72.0530954604983,4.39962007432161
R_10_226,2946.27825494395,11086.6996190299,827100.360254649,486994.582275642,-72.0530937166326,4.40006328406791
R_10_227,2946.27825494395,11135.7558120344,827100.360254649,487043.638468647,-72.0530919725896,4.40050649380826
R_10_228,2946.27825494395,11184.812005039,827100.360254649,487092.694661651,-72.0530902283691,4.40094970354265
R_10_229,2946.27825494395,11233.8681980435,827100.360254649,487141.750854656,-72.0530884839713,4.40139291327108
R_10_230,2946.27825494395,11282.9243910481,827100.360254649,487190.80704766,-72.0530867393961,4.40183612299355
R_10_231,2946.27825494395,11331.9805840526,827100.360254649,487239.863240665,-72.0530849946435,4.40227933271006
R_10_232,2946.27825494395,11381.0367770572,827100.360254649,487288.919433669,-72.0530832497135,4.40272254242062
R_10_233,2946.27825494395,11430.0929700618,827100.360254649,487337.975626674,-72.0530815046062,4.40316575212521
R_10_234,2946.27825494395,11479.1491630663,827100.360254649,487387.031819678,-72.0530797593214,4.40360896182384
R_10_235,2946.27825494395,11528.2053560709,827100.360254649,487436.088012683,-72.0530780138593,4.40405217151651
R_10_236,2946.27825494395,11577.2615490754,827100.360254649,487485.144205688,-72.0530762682198,4.40449538120321
R_10_237,2946.27825494395,11626.31774208,827100.360254649,487534.200398692,-72.0530745224029,4.40493859088396
R_10_238,2946.27825494395,11675.3739350845,827100.360254649,487583.256591697,-72.0530727764086,4.40538180055874
R_10_239,2946.27825494395,11724.4301280891,827100.360254649,487632.312784701,-72.0530710302369,4.40582501022755
R_10_240,2946.27825494395,11773.4863210937,827100.360254649,487681.368977706,-72.0530692838878,4.40626821989041
R_10_241,2946.27825494395,11822.5425140982,827100.360254649,487730.42517071,-72.0530675373613,4.40671142954729
R_10_242,2946.27825494395,11871.5987071028,827100.360254649,487779.481363715,-72.0530657906575,4.40715463919821
R_10_243,2946.27825494395,11920.6549001073,827100.360254649,487828.537556719,-72.0530640437763,4.40759784884317
R_10_244,2946.27825494395,11969.7110931119,827100.360254649,487877.593749724,-72.0530622967176,4.40804105848216
R_10_245,2946.27825494395,12018.7672861164,827100.360254649,487926.649942729,-72.0530605494816,4.40848426811518
R_10_246,2946.27825494395,12067.823479121,827100.360254649,487975.706135733,-72.0530588020682,4.40892747774223
R_10_247,2946.27825494395,12116.8796721256,827100.360254649,488024.762328738,-72.0530570544774,4.40937068736331
R_10_248,2946.27825494395,12165.9358651301,827100.360254649,488073.818521742,-72.0530553067092,4.40981389697842
R_10_249,2946.27825494395,12214.9920581347,827100.360254649,488122.874714747,-72.0530535587636,4.41025710658757
R_10_250,2946.27825494395,12264.0482511392,827100.360254649,488171.930907751,-72.0530518106406,4.41070031619074
R_10_251,2946.27825494395,12313.1044441438,827100.360254649,488220.987100756,-72.0530500623402,4.41114352578794
R_10_252,2946.27825494395,12362.1606371483,827100.360254649,488270.043293761,-72.0530483138624,4.41158673537917
R_10_253,2946.27825494395,12411.2168301529,827100.360254649,488319.099486765,-72.0530465652072,4.41202994496443
R_10_254,2946.27825494395,12460.2730231574,827100.360254649,488368.15567977,-72.0530448163747,4.41247315454371
R_10_255,2946.27825494395,12509.329216162,827100.360254649,488417.211872774,-72.0530430673647,4.41291636411702
R_10_256,2946.27825494395,12558.3854091666,827100.360254649,488466.268065779,-72.0530413181774,4.41335957368436
R_10_257,2946.27825494395,12607.4416021711,827100.360254649,488515.324258783,-72.0530395688126,4.41380278324572
R_10_258,2946.27825494395,12656.4977951757,827100.360254649,488564.380451788,-72.0530378192705,4.41424599280111
R_10_259,2946.27825494395,12705.5539881802,827100.360254649,488613.436644792,-72.0530360695509,4.41468920235052
R_10_260,2946.27825494395,12754.6101811848,827100.360254649,488662.492837797,-72.0530343196539,4.41513241189395
R_10_261,2946.27825494395,12803.6663741893,827100.360254649,488711.549030802,-72.0530325695796,4.4155756214314
R_10_262,2946.27825494395,12852.7225671939,827100.360254649,488760.605223806,-72.0530308193278,4.41601883096289
R_10_263,2946.27825494395,12901.7787601985,827100.360254649,488809.661416811,-72.0530290688987,4.41646204048838
R_10_264,2946.27825494395,12950.834953203,827100.360254649,488858.717609815,-72.0530273182921,4.41690525000791
R_10_265,2946.27825494395,12999.8911462076,827100.360254649,488907.77380282,-72.0530255675082,4.41734845952145
R_10_266,2946.27825494395,13048.9473392121,827100.360254649,488956.829995824,-72.0530238165468,4.41779166902901
R_10_267,2946.27825494395,13098.0035322167,827100.360254649,489005.886188829,-72.053022065408,4.41823487853059
R_10_268,2946.27825494395,13147.0597252212,827100.360254649,489054.942381833,-72.0530203140919,4.41867808802619
R_10_269,2946.27825494395,13196.1159182258,827100.360254649,489103.998574838,-72.0530185625983,4.41912129751581
R_10_270,2946.27825494395,13245.1721112304,827100.360254649,489153.054767843,-72.0530168109273,4.41956450699944
R_10_271,2946.27825494395,13294.2283042349,827100.360254649,489202.110960847,-72.0530150590789,4.4200077164771
R_10_272,2946.27825494395,13343.2844972395,827100.360254649,489251.167153852,-72.0530133070532,4.42045092594876
R_10_273,2946.27825494395,13392.340690244,827100.360254649,489300.223346856,-72.05301155485,4.42089413541445
R_10_274,2946.27825494395,13441.3968832486,827100.360254649,489349.279539861,-72.0530098024694,4.42133734487415
R_10_275,2946.27825494395,13490.4530762531,827100.360254649,489398.335732865,-72.0530080499114,4.42178055432786
R_10_276,2946.27825494395,13539.5092692577,827100.360254649,489447.39192587,-72.053006297176,4.42222376377559
R_10_277,2946.27825494395,13588.5654622623,827100.360254649,489496.448118874,-72.0530045442631,4.42266697321733
R_10_278,2946.27825494395,13637.6216552668,827100.360254649,489545.504311879,-72.0530027911729,4.42311018265308
R_10_279,2946.27825494395,13686.6778482714,827100.360254649,489594.560504884,-72.0530010379053,4.42355339208285
R_10_280,2946.27825494395,13735.7340412759,827100.360254649,489643.616697888,-72.0529992844602,4.42399660150663
R_10_281,2946.27825494395,13784.7902342805,827100.360254649,489692.672890893,-72.0529975308378,4.42443981092441
R_10_282,2946.27825494395,13833.846427285,827100.360254649,489741.729083897,-72.0529957770379,4.42488302033621
R_10_283,2946.27825494395,13882.9026202896,827100.360254649,489790.785276902,-72.0529940230606,4.42532622974202
R_10_284,2946.27825494395,13931.9588132942,827100.360254649,489839.841469906,-72.0529922689059,4.42576943914184
R_10_285,2946.27825494395,13981.0150062987,827100.360254649,489888.897662911,-72.0529905145738,4.42621264853566
R_10_286,2946.27825494395,14030.0711993033,827100.360254649,489937.953855915,-72.0529887600643,4.42665585792349
R_10_287,2946.27825494395,14079.1273923078,827100.360254649,489987.01004892,-72.0529870053774,4.42709906730533
R_10_288,2946.27825494395,14128.1835853124,827100.360254649,490036.066241925,-72.0529852505131,4.42754227668118
R_10_289,2946.27825494395,14177.2397783169,827100.360254649,490085.122434929,-72.0529834954713,4.42798548605103
R_10_290,2946.27825494395,14226.2959713215,827100.360254649,490134.178627934,-72.0529817402521,4.4284286954149
R_10_291,2946.27825494395,14275.3521643261,827100.360254649,490183.234820938,-72.0529799848556,4.42887190477276
R_10_292,2946.27825494395,14324.4083573306,827100.360254649,490232.291013943,-72.0529782292816,4.42931511412463
R_10_293,2946.27825494395,14373.4645503352,827100.360254649,490281.347206947,-72.0529764735301,4.4297583234705
R_10_294,2946.27825494395,14422.5207433397,827100.360254649,490330.403399952,-72.0529747176013,4.43020153281037
R_10_295,2946.27825494395,14471.5769363443,827100.360254649,490379.459592956,-72.0529729614951,4.43064474214425
R_11_0,3240.90608043834,0,827394.988080144,475907.882656612,-72.0508316885408,4.29988745353807
R_11_1,3240.90608043834,49.0561930045569,827394.988080144,475956.938849617,-72.0508299830449,4.3003306635463
R_11_2,3240.90608043834,98.1123860091138,827394.988080144,476005.995042621,-72.0508282773716,4.30077387354871
R_11_3,3240.90608043834,147.168579013671,827394.988080144,476055.051235626,-72.0508265715209,4.3012170835453
R_11_4,3240.90608043834,196.224772018228,827394.988080144,476104.10742863,-72.0508248654927,4.30166029353607
R_11_5,3240.90608043834,245.280965022784,827394.988080144,476153.163621635,-72.0508231592872,4.30210350352101
R_11_6,3240.90608043834,294.337158027341,827394.988080144,476202.219814639,-72.0508214529042,4.30254671350012
R_11_7,3240.90608043834,343.393351031898,827394.988080144,476251.276007644,-72.0508197463438,4.30298992347341
R_11_8,3240.90608043834,392.449544036455,827394.988080144,476300.332200649,-72.0508180396059,4.30343313344086
R_11_9,3240.90608043834,441.505737041012,827394.988080144,476349.388393653,-72.0508163326906,4.3038763434025
R_11_10,3240.90608043834,490.561930045569,827394.988080144,476398.444586658,-72.0508146255979,4.3043195533583
R_11_11,3240.90608043834,539.618123050126,827394.988080144,476447.500779662,-72.0508129183278,4.30476276330827
R_11_12,3240.90608043834,588.674316054683,827394.988080144,476496.556972667,-72.0508112108802,4.30520597325242
R_11_13,3240.90608043834,637.73050905924,827394.988080144,476545.613165671,-72.0508095032552,4.30564918319073
R_11_14,3240.90608043834,686.786702063796,827394.988080144,476594.669358676,-72.0508077954528,4.30609239312321
R_11_15,3240.90608043834,735.842895068353,827394.988080144,476643.725551681,-72.0508060874729,4.30653560304986
R_11_16,3240.90608043834,784.89908807291,827394.988080144,476692.781744685,-72.0508043793156,4.30697881297068
R_11_17,3240.90608043834,833.955281077467,827394.988080144,476741.83793769,-72.0508026709809,4.30742202288567
R_11_18,3240.90608043834,883.011474082024,827394.988080144,476790.894130694,-72.0508009624687,4.30786523279482
R_11_19,3240.90608043834,932.067667086581,827394.988080144,476839.950323699,-72.0507992537791,4.30830844269814
R_11_20,3240.90608043834,981.123860091138,827394.988080144,476889.006516703,-72.0507975449121,4.30875165259562
R_11_21,3240.90608043834,1030.18005309569,827394.988080144,476938.062709708,-72.0507958358676,4.30919486248727
R_11_22,3240.90608043834,1079.23624610025,827394.988080144,476987.118902712,-72.0507941266457,4.30963807237309
R_11_23,3240.90608043834,1128.29243910481,827394.988080144,477036.175095717,-72.0507924172464,4.31008128225306
R_11_24,3240.90608043834,1177.34863210937,827394.988080144,477085.231288722,-72.0507907076696,4.3105244921272
R_11_25,3240.90608043834,1226.40482511392,827394.988080144,477134.287481726,-72.0507889979154,4.31096770199551
R_11_26,3240.90608043834,1275.46101811848,827394.988080144,477183.343674731,-72.0507872879837,4.31141091185797
R_11_27,3240.90608043834,1324.51721112304,827394.988080144,477232.399867735,-72.0507855778746,4.3118541217146
R_11_28,3240.90608043834,1373.57340412759,827394.988080144,477281.45606074,-72.0507838675881,4.31229733156538
R_11_29,3240.90608043834,1422.62959713215,827394.988080144,477330.512253744,-72.0507821571241,4.31274054141033
R_11_30,3240.90608043834,1471.68579013671,827394.988080144,477379.568446749,-72.0507804464828,4.31318375124944
R_11_31,3240.90608043834,1520.74198314126,827394.988080144,477428.624639753,-72.0507787356639,4.3136269610827
R_11_32,3240.90608043834,1569.79817614582,827394.988080144,477477.680832758,-72.0507770246676,4.31407017091013
R_11_33,3240.90608043834,1618.85436915038,827394.988080144,477526.737025763,-72.0507753134939,4.31451338073171
R_11_34,3240.90608043834,1667.91056215493,827394.988080144,477575.793218767,-72.0507736021427,4.31495659054745
R_11_35,3240.90608043834,1716.96675515949,827394.988080144,477624.849411772,-72.0507718906141,4.31539980035734
R_11_36,3240.90608043834,1766.02294816405,827394.988080144,477673.905604776,-72.050770178908,4.31584301016139
R_11_37,3240.90608043834,1815.0791411686,827394.988080144,477722.961797781,-72.0507684670245,4.3162862199596
R_11_38,3240.90608043834,1864.13533417316,827394.988080144,477772.017990785,-72.0507667549636,4.31672942975196
R_11_39,3240.90608043834,1913.19152717772,827394.988080144,477821.07418379,-72.0507650427252,4.31717263953848
R_11_40,3240.90608043834,1962.24772018228,827394.988080144,477870.130376794,-72.0507633303094,4.31761584931915
R_11_41,3240.90608043834,2011.30391318683,827394.988080144,477919.186569799,-72.0507616177161,4.31805905909397
R_11_42,3240.90608043834,2060.36010619139,827394.988080144,477968.242762804,-72.0507599049454,4.31850226886294
R_11_43,3240.90608043834,2109.41629919595,827394.988080144,478017.298955808,-72.0507581919972,4.31894547862607
R_11_44,3240.90608043834,2158.4724922005,827394.988080144,478066.355148813,-72.0507564788716,4.31938868838335
R_11_45,3240.90608043834,2207.52868520506,827394.988080144,478115.411341817,-72.0507547655685,4.31983189813478
R_11_46,3240.90608043834,2256.58487820962,827394.988080144,478164.467534822,-72.050753052088,4.32027510788035
R_11_47,3240.90608043834,2305.64107121417,827394.988080144,478213.523727826,-72.0507513384301,4.32071831762008
R_11_48,3240.90608043834,2354.69726421873,827394.988080144,478262.579920831,-72.0507496245947,4.32116152735396
R_11_49,3240.90608043834,2403.75345722329,827394.988080144,478311.636113835,-72.0507479105818,4.32160473708198
R_11_50,3240.90608043834,2452.80965022784,827394.988080144,478360.69230684,-72.0507461963915,4.32204794680415
R_11_51,3240.90608043834,2501.8658432324,827394.988080144,478409.748499845,-72.0507444820237,4.32249115652047
R_11_52,3240.90608043834,2550.92203623696,827394.988080144,478458.804692849,-72.0507427674785,4.32293436623094
R_11_53,3240.90608043834,2599.97822924152,827394.988080144,478507.860885854,-72.0507410527559,4.32337757593555
R_11_54,3240.90608043834,2649.03442224607,827394.988080144,478556.917078858,-72.0507393378558,4.32382078563431
R_11_55,3240.90608043834,2698.09061525063,827394.988080144,478605.973271863,-72.0507376227782,4.32426399532721
R_11_56,3240.90608043834,2747.14680825519,827394.988080144,478655.029464867,-72.0507359075232,4.32470720501425
R_11_57,3240.90608043834,2796.20300125974,827394.988080144,478704.085657872,-72.0507341920907,4.32515041469544
R_11_58,3240.90608043834,2845.2591942643,827394.988080144,478753.141850876,-72.0507324764808,4.32559362437077
R_11_59,3240.90608043834,2894.31538726886,827394.988080144,478802.198043881,-72.0507307606934,4.32603683404024
R_11_60,3240.90608043834,2943.37158027341,827394.988080144,478851.254236886,-72.0507290447286,4.32648004370386
R_11_61,3240.90608043834,2992.42777327797,827394.988080144,478900.31042989,-72.0507273285863,4.32692325336161
R_11_62,3240.90608043834,3041.48396628253,827394.988080144,478949.366622895,-72.0507256122665,4.32736646301351
R_11_63,3240.90608043834,3090.54015928708,827394.988080144,478998.422815899,-72.0507238957693,4.32780967265955
R_11_64,3240.90608043834,3139.59635229164,827394.988080144,479047.479008904,-72.0507221790947,4.32825288229972
R_11_65,3240.90608043834,3188.6525452962,827394.988080144,479096.535201908,-72.0507204622426,4.32869609193404
R_11_66,3240.90608043834,3237.70873830075,827394.988080144,479145.591394913,-72.050718745213,4.32913930156249
R_11_67,3240.90608043834,3286.76493130531,827394.988080144,479194.647587917,-72.050717028006,4.32958251118508
R_11_68,3240.90608043834,3335.82112430987,827394.988080144,479243.703780922,-72.0507153106215,4.33002572080181
R_11_69,3240.90608043834,3384.87731731443,827394.988080144,479292.759973927,-72.0507135930595,4.33046893041267
R_11_70,3240.90608043834,3433.93351031898,827394.988080144,479341.816166931,-72.0507118753201,4.33091214001767
R_11_71,3240.90608043834,3482.98970332354,827394.988080144,479390.872359936,-72.0507101574032,4.3313553496168
R_11_72,3240.90608043834,3532.0458963281,827394.988080144,479439.92855294,-72.0507084393089,4.33179855921007
R_11_73,3240.90608043834,3581.10208933265,827394.988080144,479488.984745945,-72.0507067210371,4.33224176879747
R_11_74,3240.90608043834,3630.15828233721,827394.988080144,479538.040938949,-72.0507050025878,4.33268497837901
R_11_75,3240.90608043834,3679.21447534177,827394.988080144,479587.097131954,-72.0507032839611,4.33312818795467
R_11_76,3240.90608043834,3728.27066834632,827394.988080144,479636.153324959,-72.0507015651569,4.33357139752447
R_11_77,3240.90608043834,3777.32686135088,827394.988080144,479685.209517963,-72.0506998461753,4.3340146070884
R_11_78,3240.90608043834,3826.38305435544,827394.988080144,479734.265710968,-72.0506981270162,4.33445781664647
R_11_79,3240.90608043834,3875.43924735999,827394.988080144,479783.321903972,-72.0506964076796,4.33490102619866
R_11_80,3240.90608043834,3924.49544036455,827394.988080144,479832.378096977,-72.0506946881656,4.33534423574498
R_11_81,3240.90608043834,3973.55163336911,827394.988080144,479881.434289981,-72.0506929684741,4.33578744528543
R_11_82,3240.90608043834,4022.60782637367,827394.988080144,479930.490482986,-72.0506912486051,4.33623065482001
R_11_83,3240.90608043834,4071.66401937822,827394.988080144,479979.54667599,-72.0506895285587,4.33667386434872
R_11_84,3240.90608043834,4120.72021238278,827394.988080144,480028.602868995,-72.0506878083347,4.33711707387155
