id,E,N,lon,lat
R_11_89,827394.9880801397,480273.883834018,-72.0506792045532,4.339333121397619
R_11_90,827394.9880801389,480322.940027022,-72.0506774832645,4.3397763308852
R_11_91,827394.9880801388,480371.9962200266,-72.0506757617983,4.34021954036691
R_11_92,827394.9880801432,480421.052413031,-72.0506740401546,4.34066274984274
R_11_93,827394.9880801407,480470.10860603617,-72.0506723183335,4.341105959312699
R_11_94,827394.98808014,480519.1647990401,-72.0506705963349,4.34154916877677
R_11_95,827394.988080141,480568.22099204536,-72.0506688741588,4.34199237823497
R_11_96,827394.9880801465,480617.2771850492,-72.0506671518052,4.342435587687279
R_11_97,827394.9880801435,480666.3333780543,-72.0506654292742,4.342878797133719
R_11_98,827394.9880801435,480715.38957105845,-72.0506637065657,4.343322006574269
R_11_99,827394.9880801463,480764.4457640627,-72.0506619836797,4.34376521600894
R_11_100,827394.9880801404,480813.5019570683,-72.0506602606163,4.344208425437739
R_11_101,827394.9880801374,480862.55815007206,-72.0506585373754,4.34465163486064
R_11_102,827394.9880801484,480911.61434307724,-72.0506568139569,4.345094844277669
R_11_103,827394.9880801393,480960.67053608183,-72.0506550903611,4.34553805368881
R_11_104,827394.9880801442,481009.7267290858,-72.0506533665877,4.3459812630940595
R_11_105,827394.9880801414,481058.78292209026,-72.0506516426369,4.346424472493428
R_11_106,827394.9880801382,481107.83911509556,-72.0506499185086,4.346867681886919
R_11_107,827394.988080139,481156.89530809934,-72.0506481942028,4.34731089127451
R_11_108,827394.9880801421,481205.9515011049,-72.0506464697195,4.34775410065623
R_11_109,827394.9880801461,481255.00769410905,-72.0506447450587,4.34819731003205
R_11_110,827394.9880801423,481304.0638871131,-72.0506430202205,4.34864051940198
R_11_111,827394.9880801421,481353.1200801181,-72.0506412952048,4.34908372876603
R_11_112,827394.9880801425,481402.1762731228,-72.0506395700116,4.34952693812419
R_11_113,827394.9880801437,481451.23246612673,-72.0506378446409,4.349970147476448
R_11_114,827394.9880801482,481500.28865913197,-72.0506361190927,4.350413356822831
R_11_115,827394.9880801432,481549.3448521359,-72.0506343933671,4.35085656616331
R_11_116,827394.9880801402,481598.4010451413,-72.050632667464,4.3512997754979095
R_11_117,827394.9880801389,481647.4572381458,-72.0506309413834,4.35174298482661
R_11_118,827394.9880801395,481696.5134311495,-72.0506292151253,4.35218619414941
R_11_119,827394.9880801416,481745.5696241546,-72.0506274886897,4.35262940346633
R_11_120,827394.9880801442,481794.62581715937,-72.0506257620766,4.35307261277735
R_11_121,827394.9880801383,481843.6820101633,-72.0506240352861,4.35351582208247
R_11_122,827394.9880801465,481892.7382031678,-72.050622308318,4.3539590313817
R_11_123,827394.9880801437,481941.79439617204,-72.0506205811725,4.354402240675029
R_11_124,827394.9880801408,481990.850589177,-72.0506188538495,4.35484544996247
R_11_125,827394.988080142,482039.9067821815,-72.050617126349,4.3552886592440085
R_11_126,827394.9880801418,482088.96297518595,-72.050615398671,4.35573186851965
R_11_127,827394.9880801442,482138.01916819124,-72.0506136708155,4.356175077789401
R_11_128,827394.9880801477,482187.0753611953,-72.0506119427825,4.356618287053241
R_11_129,827394.9880801396,482236.1315542003,-72.0506102145721,4.357061496311191
R_11_130,827394.9880801453,482285.18774720444,-72.0506084861841,4.35750470556323
R_11_131,827394.9880801408,482334.2439402095,-72.0506067576187,4.357947914809379
R_11_132,827394.9880801372,482383.3001332138,-72.0506050288758,4.3583911240496205
R_11_133,827394.9880801444,482432.3563262184,-72.0506032999553,4.35883433328396
R_11_134,827394.9880801424,482481.4125192231,-72.0506015708574,4.359277542512398
R_11_135,827394.98808014,482530.468712227,-72.05059984158201,4.35972075173493
R_11_136,827394.9880801395,482579.5249052315,-72.05059811212911,4.360163960951559
R_11_137,827394.9880801397,482628.58109823643,-72.0505963824987,4.36060717016229
R_11_138,827394.9880801393,482677.6372912407,-72.0505946526908,4.36105037936711
R_11_139,827394.9880801393,482726.6934842457,-72.0505929227054,4.36149358856603
R_11_140,827394.9880801411,482775.74967725034,-72.0505911925425,4.36193679775904
R_11_141,827394.9880801437,482824.8058702544,-72.0505894622021,4.36238000694614
R_11_142,827394.988080145,482873.86206325935,-72.0505877316842,4.36282321612734
R_11_143,827394.9880801467,482922.9182562641,-72.0505860009888,4.363266425302629
R_11_144,827394.9880801386,482971.9744492688,-72.050584270116,4.36370963447201
R_11_145,827394.9880801407,483021.03064227337,-72.0505825390656,4.364152843635481
R_11_146,827394.988080143,483070.08683527773,-72.0505808078377,4.364596052793039
R_11_147,827394.9880801468,483119.14302828227,-72.0505790764323,4.36503926194469
R_11_148,827394.9880801379,483168.19922128663,-72.0505773448495,4.365482471090427
R_11_149,827394.9880801416,483217.2554142917,-72.0505756130891,4.36592568023026
R_11_150,827394.9880801438,483266.3116072955,-72.0505738811512,4.36636888936417
R_11_151,827394.988080146,483315.36780030077,-72.0505721490358,4.36681209849218
R_11_152,827394.9880801481,483364.42399330426,-72.0505704167429,4.367255307614259
R_11_153,827394.9880801497,483413.4801863093,-72.0505686842725,4.36769851673044
R_11_154,827394.9880801397,483462.5363793135,-72.0505669516247,4.368141725840699
R_11_155,827394.9880801408,483511.59257231845,-72.0505652187993,4.368584934945049
R_11_156,827394.9880801414,483560.64876532304,-72.0505634857964,4.3690281440434795
R_11_157,827394.9880801415,483609.704958327,-72.050561752616,4.36947135313599
R_11_158,827394.9880801411,483658.76115133177,-72.0505600192581,4.36991456222259
R_11_159,827394.9880801402,483707.8173443364,-72.0505582857227,4.37035777130327
R_11_160,827394.9880801386,483756.8735373407,-72.0505565520098,4.370800980378029
R_11_161,827394.9880801474,483805.92973034614,-72.0505548181193,4.37124418944688
R_11_162,827394.9880801428,483854.9859233502,-72.0505530840514,4.3716873985098
R_11_163,827394.9880801389,483904.0421163554,-72.050551349806,4.3721306075668105
R_11_164,827394.9880801439,483953.0983093595,-72.050549615383,4.37257381661789
R_11_165,827394.9880801381,484002.15450236364,-72.0505478807826,4.373017025663049
R_11_166,827394.9880801425,484051.2106953684,-72.0505461460046,4.373460234702291
R_11_167,827394.9880801446,484100.266888373,-72.0505444110491,4.37390344373561
R_11_168,827394.9880801471,484149.323081378,-72.0505426759161,4.374346652763011
R_11_169,827394.988080147,484198.37927438226,-72.05054094060561,4.37478986178448
R_11_170,827394.9880801468,484247.4354673871,-72.0505392051176,4.3752330708000295
R_11_171,827394.9880801456,484296.49166039116,-72.0505374694521,4.37567627980965
R_11_172,827394.9880801414,484345.5478533958,-72.0505357336091,4.37611948881335
R_11_173,827394.9880801358,484394.6040464001,-72.0505339975886,4.376562697811119
R_11_174,827394.9880801403,484443.6602394052,-72.0505322613905,4.37700590680297
R_11_175,827394.9880801432,484492.7164324099,-72.0505305250149,4.37744911578889
R_11_176,827394.9880801444,484541.7726254143,-72.0505287884618,4.3778923247688795
R_11_177,827394.9880801456,484590.82881841843,-72.0505270517312,4.3783355337429395
R_11_178,827394.9880801422,484639.88501142367,-72.0505253148231,4.378778742711081
R_11_179,827394.9880801397,484688.9412044275,-72.0505235777375,4.379221951673279
R_11_180,827394.9880801442,484737.9973974326,-72.0505218404743,4.379665160629558
R_11_181,827394.988080148,484787.0535904369,-72.0505201030336,4.380108369579899
R_11_182,827394.9880801387,484836.1097834408,-72.0505183654155,4.380551578524308
R_11_183,827394.9880801386,484885.1659764465,-72.0505166276198,4.380994787462798
R_11_184,827394.9880801479,484934.2221694502,-72.0505148896465,4.3814379963953405
R_11_185,827394.9880801409,484983.2783624551,-72.05051315149582,4.3818812053219585
R_11_186,827394.9880801475,485032.3345554595,-72.0505114131675,4.382324414242641
R_11_187,827394.9880801376,485081.39074846415,-72.0505096746618,4.382767623157388
R_11_188,827394.9880801481,485130.4469414684,-72.0505079359784,4.383210832066201
R_11_189,827394.9880801463,485179.50313447317,-72.0505061971176,4.3836540409690805
R_11_190,827394.9880801409,485228.5593274776,-72.0505044580793,4.38409724986602
R_11_191,827394.9880801442,485277.61552048277,-72.05050271886341,4.384540458757031
R_11_192,827394.988080145,485326.6717134876,-72.05050097947,4.3849836676421
R_11_193,827394.9880801449,485375.72790649184,-72.0504992398991,4.38542687652123
R_11_194,827394.9880801404,485424.78409949626,-72.0504975001507,4.385870085394419
R_11_195,827394.9880801435,485473.8402925005,-72.0504957602247,4.3863132942616705
R_11_196,827394.9880801451,485522.8964855057,-72.0504940201212,4.386756503122989
R_11_197,827394.9880801454,485571.95267851,-72.0504922798402,4.38719971197836
R_11_198,827394.9880801414,485621.00887151423,-72.0504905393817,4.38764292082779
R_11_199,827394.9880801444,485670.0650645188,-72.0504887987456,4.38808612967128
R_11_200,827394.988080146,485719.1212575235,-72.050487057932,4.388529338508831
R_11_201,827394.9880801443,485768.1774505285,-72.0504853169409,4.38897254734044
R_11_202,827394.9880801484,485817.23364353256,-72.0504835757722,4.3894157561661
R_11_203,827394.9880801421,485866.28983653715,-72.0504818344261,4.38985896498582
R_11_204,827394.9880801396,485915.34602954116,-72.0504800929024,4.390302173799589
R_11_205,827394.9880801496,485964.40222254675,-72.0504783512011,4.39074538260743
R_11_206,827394.9880801407,486013.45841555076,-72.0504766093224,4.391188591409309
R_11_207,827394.9880801411,486062.5146085555,-72.0504748672661,4.39163180020525
R_11_208,827394.9880801395,486111.57080155995,-72.0504731250323,4.392075008995241
R_11_209,827394.9880801444,486160.62699456495,-72.0504713826209,4.392518217779289
R_11_210,827394.9880801444,486209.68318756885,-72.050469640032,4.39296142655738
R_11_211,827394.9880801421,486258.7393805735,-72.0504678972656,4.393404635329528
R_11_212,827394.9880801477,486307.79557357816,-72.0504661543216,4.3938478440957285
R_11_213,827394.988080138,486356.85176658287,-72.0504644112002,4.39429105285598
R_11_214,827394.9880801458,486405.9079595875,-72.0504626679011,4.394734261610279
R_11_215,827394.98808014,486454.9641525923,-72.0504609244246,4.39517747035863
R_11_216,827394.9880801402,486504.02034559613,-72.0504591807705,4.395620679101018
R_11_217,827394.988080149,486553.0765386014,-72.0504574369388,4.39606388783747
R_11_218,827394.9880801414,486602.13273160567,-72.0504556929297,4.39650709656796
R_11_219,827394.9880801409,486651.1889246106,-72.05045394874301,4.396950305292501
R_11_220,827394.9880801478,486700.2451176147,-72.0504522043787,4.397393514011081
R_11_221,827394.9880801402,486749.30131061905,-72.050450459837,4.397836722723708
R_11_222,827394.9880801388,486798.3575036243,-72.0504487151177,4.398279931430389
R_11_223,827394.9880801428,486847.4136966278,-72.0504469702208,4.398723140131099
R_11_224,827394.9880801438,486896.4698896332,-72.0504452251464,4.39916634882587
R_11_225,827394.9880801404,486945.52608263714,-72.0504434798945,4.399609557514669
R_11_226,827394.988080144,486994.5822756419,-72.050441734465,4.400052766197521
R_11_227,827394.9880801416,487043.6384686464,-72.050439988858,4.40049597487441
R_11_228,827394.9880801459,487092.69466165063,-72.0504382430734,4.400939183545339
R_11_229,827394.9880801456,487141.75085465616,-72.0504364971113,4.40138239221032
R_11_230,827394.9880801421,487190.8070476604,-72.0504347509717,4.401825600869331
R_11_231,827394.9880801452,487239.86324066477,-72.0504330046545,4.40226880952238
R_11_232,827394.9880801407,487288.9194336691,-72.0504312581598,4.4027120181694706
R_11_233,827394.9880801453,487337.97562667384,-72.0504295114875,4.403155226810599
R_11_234,827394.9880801423,487387.0318196787,-72.0504277646377,4.403598435445771
R_11_235,827394.9880801456,487436.08801268274,-72.05042601761032,4.404041644074969
R_11_236,827394.9880801467,487485.14420568733,-72.0504242704054,4.404484852698211
R_11_237,827394.9880801399,487534.20039869216,-72.050422523023,4.404928061315489
R_11_238,827394.9880801407,487583.25659169635,-72.050420775463,4.405371269926799
R_11_239,827394.9880801463,487632.31278470147,-72.0504190277254,4.40581447853215
R_11_240,827394.9880801465,487681.368977706,-72.0504172798103,4.4062576871315295
R_11_241,827394.9880801414,487730.42517070996,-72.05041553171772,4.406700895724939
R_11_242,827394.9880801436,487779.48136371473,-72.0504137834475,4.407144104312389
R_11_243,827394.988080139,487828.5375567194,-72.0504120349998,4.40758731289387
R_11_244,827394.9880801402,487877.59374972363,-72.0504102863745,4.408030521469379
R_11_245,827394.9880801472,487926.6499427291,-72.0504085375716,4.40847373003893
R_11_246,827394.988080136,487975.7061357332,-72.0504067885913,4.408916938602499
R_11_247,827394.988080143,488024.7623287375,-72.0504050394333,4.4093601471601
R_11_248,827394.9880801428,488073.81852174277,-72.0504032900978,4.40980335571174
R_11_249,827394.9880801383,488122.8747147461,-72.0504015405848,4.410246564257388
R_11_250,827394.9880801381,488171.93090775184,-72.0503997908942,4.41068977279709
R_11_251,827394.988080143,488220.9871007555,-72.050398041026,4.411132981330799
R_11_252,827394.9880801421,488270.0432937608,-72.0503962909803,4.4115761898585495
R_11_253,827394.9880801479,488319.09948676516,-72.050394540757,4.41201939838032
R_11_254,827394.9880801449,488368.1556797691,-72.0503927903562,4.41246260689611
R_11_255,827394.9880801497,488417.2118727746,-72.0503910397778,4.41290581540594
R_11_256,827394.9880801456,488466.26806577854,-72.0503892890219,4.413349023909781
R_11_257,827394.9880801465,488515.324258783,-72.0503875380884,4.41379223240765
R_11_258,827394.9880801425,488564.3804517883,-72.0503857869774,4.41423544089955
R_11_259,827394.9880801437,488613.43664479203,-72.0503840356888,4.41467864938546
R_11_260,827394.9880801481,488662.4928377967,-72.0503822842226,4.415121857865401
R_11_261,827394.9880801449,488711.5490308013,-72.0503805325789,4.415565066339359
R_11_262,827394.9880801477,488760.6052238056,-72.0503787807576,4.41600827480734
R_11_263,827394.9880801439,488809.6614168112,-72.0503770287588,4.416451483269351
R_11_264,827394.9880801449,488858.71760981565,-72.0503752765824,4.416894691725371
R_11_265,827394.9880801376,488907.77380281984,-72.0503735242285,4.417337900175409
R_11_266,827394.9880801362,488956.82999582455,-72.050371771697,4.41778110861947
R_11_267,827394.9880801381,489005.8861888294,-72.0503700189879,4.41822431705755
R_11_268,827394.9880801458,489054.9423818334,-72.0503682661012,4.4186675254896395
R_11_269,827394.9880801437,489103.9985748378,-72.05036651303702,4.41911073391575
R_11_270,827394.9880801374,489153.05476784246,-72.0503647597953,4.419553942335879
R_11_271,827394.9880801453,489202.1109608467,-72.0503630063759,4.419997150750019
R_11_272,827394.9880801463,489251.1671538513,-72.050361252779,4.420440359158179
R_11_273,827394.9880801383,489300.22334685666,-72.0503594990046,4.4208835675603595
R_11_274,827394.9880801474,489349.27953986044,-72.0503577450525,4.42132677595654
R_11_275,827394.988080149,489398.335732865,-72.0503559909229,4.4217699843467395
R_11_276,827394.9880801407,489447.39192587027,-72.05035423661582,4.42221319273096
R_11_277,827394.988080139,489496.4481188742,-72.0503524821311,4.422656401109179
R_11_278,827394.9880801396,489545.50431187917,-72.0503507274688,4.423099609481419
R_11_279,827394.9880801442,489594.560504884,-72.0503489726289,4.42354281784767
R_11_280,827394.9880801411,489643.6166978876,-72.0503472176115,4.423986026207919
R_11_281,827394.9880801404,489692.6728908926,-72.0503454624165,4.42442923456219
R_11_282,827394.9880801447,489741.72908389755,-72.0503437070439,4.424872442910469
R_11_283,827394.9880801397,489790.7852769016,-72.0503419514938,4.425315651252751
R_11_284,827394.9880801397,489839.8414699068,-72.0503401957661,4.425758859589049
R_11_285,827394.9880801418,489888.8976629114,-72.0503384398608,4.426202067919351
R_11_286,827394.9880801473,489937.95385591517,-72.0503366837779,4.426645276243651
R_11_287,827394.9880801446,489987.0100489195,-72.0503349275175,4.427088484561958
R_11_288,827394.9880801439,490036.06624192407,-72.0503331710795,4.42753169287428
R_11_289,827394.9880801479,490085.1224349295,-72.0503314144639,4.427974901180609
R_11_290,827394.9880801437,490134.17862793314,-72.0503296576708,4.42841810948093
R_11_291,827394.9880801411,490183.2348209386,-72.0503279007001,4.42886131777527
R_11_292,827394.9880801417,490232.2910139427,-72.0503261435518,4.429304526063601
R_11_293,827394.9880801466,490281.3472069476,-72.0503243862259,4.4297477343459395
R_11_294,827394.9880801417,490330.4033999523,-72.0503226287225,4.43019094262228
R_11_295,827394.9880801383,490379.4595929567,-72.0503208710415,4.430634150892619
R_12_0,827689.6159056365,475907.88265661174,-72.0481800621475,4.29987716676571
R_12_1,827689.6159056406,475956.93884961645,-72.0481783551236,4.300320375709808
R_12_2,827689.615905634,476005.9950426207,-72.0481766479222,4.300763584648081
R_12_3,827689.6159056406,476055.05123562564,-72.0481749405431,4.30120679358053
R_12_4,827689.6159056392,476104.1074286299,-72.0481732329865,4.30165000250715
R_12_5,827689.6159056396,476153.16362163523,-72.0481715252523,4.302093211427951
R_12_6,827689.6159056418,476202.21981464,-72.0481698173405,4.30253642034292
R_12_7,827689.6159056441,476251.2760076436,-72.0481681092511,4.30297962925205
R_12_8,827689.6159056356,476300.3322006491,-72.0481664009842,4.303422838155369
R_12_9,827689.6159056413,476349.3883936535,-72.0481646925396,4.30386604705285
R_12_10,827689.6159056358,476398.44458665786,-72.0481629839175,4.304309255944499
R_12_11,827689.6159056444,476447.50077966216,-72.0481612751177,4.304752464830319
R_12_12,827689.6159056432,476496.5569726667,-72.0481595661404,4.30519567371031
R_12_13,827689.6159056418,476545.6131656712,-72.0481578569855,4.305638882584469
R_12_14,827689.6159056404,476594.6693586761,-72.048156147653,4.306082091452799
R_12_15,827689.6159056416,476643.72555168014,-72.0481544381429,4.30652530031529
R_12_16,827689.6159056327,476692.78174468456,-72.0481527284553,4.30696850917195
R_12_17,827689.615905635,476741.8379376896,-72.04815101859002,4.307411718022781
R_12_18,827689.6159056408,476790.89413069375,-72.0481493085471,4.307854926867769
R_12_19,827689.6159056337,476839.95032369846,-72.0481475983267,4.308298135706929
R_12_20,827689.615905639,476889.0065167028,-72.0481458879286,4.30874134454025
R_12_21,827689.6159056337,476938.0627097078,-72.048144177353,4.30918455336774
R_12_22,827689.6159056392,476987.1189027125,-72.0481424665997,4.309627762189388
R_12_23,827689.6159056355,477036.1750957169,-72.0481407556689,4.3100709710052
R_12_24,827689.6159056426,477085.23128872114,-72.0481390445604,4.31051417981517
R_12_25,827689.6159056404,477134.28748172615,-72.0481373332744,4.31095738861931
R_12_26,827689.6159056361,477183.3436747301,-72.0481356218108,4.311400597417599
R_12_27,827689.6159056351,477232.39986773505,-72.0481339101696,4.311843806210059
R_12_28,827689.6159056317,477281.45606074005,-72.0481321983508,4.312287014996678
R_12_29,827689.6159056416,477330.5122537441,-72.0481304863543,4.312730223777449
R_12_30,827689.615905639,477379.5684467484,-72.0481287741803,4.313173432552378
R_12_31,827689.6159056383,477428.6246397532,-72.0481270618287,4.31361664132147
R_12_32,827689.6159056366,477477.68083275796,-72.0481253492995,4.314059850084719
R_12_33,827689.6159056334,477526.7370257621,-72.0481236365927,4.31450305884212
R_12_34,827689.6159056334,477575.7932187665,-72.0481219237083,4.3149462675936805
R_12_35,827689.6159056404,477624.84941177163,-72.0481202106462,4.3153894763394
R_12_36,827689.6159056391,477673.9056047761,-72.0481184974066,4.31583268507927
R_12_37,827689.6159056365,477722.96179778024,-72.0481167839894,4.31627589381329
R_12_38,827689.6159056337,477772.01799078507,-72.0481150703946,4.31671910254147
R_12_39,827689.615905642,477821.0741837896,-72.0481133566221,4.317162311263801
R_12_40,827689.615905639,477870.1303767948,-72.0481116426721,4.31760551998029
R_12_41,827689.6159056341,477919.18656979874,-72.0481099285445,4.318048728690921
R_12_42,827689.6159056404,477968.2427628037,-72.0481082142392,4.318491937395709
R_12_43,827689.6159056365,478017.2989558085,-72.0481064997564,4.318935146094649
R_12_194,827689.6159056358,485424.78409949626,-72.0478455743491,4.3858595921568
R_12_195,827689.6159056339,485473.84029250056,-72.0478438328643,4.38630279995968
R_12_196,827689.6159056341,485522.8964855048,-72.0478420912018,4.38674600775662
R_12_197,827689.6159056369,485571.95267850935,-72.0478403493616,4.387189215547619
R_12_198,827689.6159056416,485621.00887151406,-72.0478386073437,4.38763242333268
R_12_199,827689.615905637,485670.06506451906,-72.0478368651482,4.3880756311118
R_12_200,827689.6159056344,485719.12125752313,-72.047835122775,4.388518838884969
R_12_201,827689.6159056424,485768.1774505279,-72.047833380224,4.3889620466522
R_12_202,827689.6159056423,485817.2336435332,-72.0478316374954,4.389405254413491
R_12_203,827689.6159056425,485866.2898365377,-72.0478298945891,4.38984846216883
R_12_204,827689.6159056346,485915.34602954163,-72.0478281515052,4.39029166991822
R_12_205,827689.6159056383,485964.40222254646,-72.0478264082435,4.39073487766167
R_12_206,827689.6159056424,486013.4584155509,-72.0478246648041,4.39117808539917
R_12_207,827689.6159056366,486062.514608556,-72.0478229211871,4.39162129313073
R_12_208,827689.6159056337,486111.57080155984,-72.0478211773924,4.392064500856329
R_12_209,827689.6159056395,486160.6269945648,-72.0478194334199,4.39250770857599
R_12_210,827689.6159056382,486209.68318756955,-72.0478176892698,4.3929509162897
R_12_211,827689.6159056369,486258.73938057414,-72.047815944942,4.393394123997461
R_12_212,827689.6159056353,486307.79557357775,-72.0478142004365,4.3938373316992605
R_12_213,827689.6159056367,486356.8517665827,-72.0478124557533,4.39428053939512
R_12_214,827689.6159056375,486405.90795958764,-72.0478107108924,4.394723747085031
R_12_215,827689.6159056397,486454.96415259177,-72.0478089658538,4.39516695476898
R_12_216,827689.6159056427,486504.0203455961,-72.0478072206375,4.39561016244698
R_12_217,827689.6159056342,486553.07653860084,-72.0478054752436,4.39605337011903
R_12_218,827689.615905638,486602.132731605,-72.0478037296719,4.39649657778512
R_12_219,827689.6159056427,486651.1889246096,-72.0478019839225,4.396939785445259
R_12_220,827689.6159056353,486700.2451176149,-72.0478002379955,4.39738299309945
R_12_221,827689.6159056402,486749.3013106195,-72.0477984918907,4.39782620074768
R_12_222,827689.6159056345,486798.35750362393,-72.0477967456083,4.39826940838995
R_12_223,827689.6159056394,486847.4136966288,-72.0477949991481,4.39871261602627
R_12_224,827689.6159056334,486896.46988963254,-72.0477932525103,4.399155823656619
R_12_225,827689.6159056381,486945.526082637,-72.04779150569472,4.399599031281018
R_12_226,827689.6159056332,486994.5822756416,-72.04778975870151,4.40004223889946
R_12_227,827689.6159056388,487043.63846864604,-72.0477880115305,4.40048544651194
R_12_228,827689.6159056348,487092.6946616514,-72.0477862641819,4.40092865411847
R_12_229,827689.6159056396,487141.7508546557,-72.0477845166555,4.40137186171903
R_12_230,827689.6159056333,487190.8070476604,-72.0477827689515,4.401815069313631
R_12_231,827689.6159056387,487239.86324066494,-72.0477810210697,4.402258276902268
R_12_232,827689.6159056313,487288.9194336699,-72.0477792730103,4.4027014844849495
R_12_233,827689.6159056369,487337.97562667413,-72.0477775247731,4.40314469206166
R_12_234,827689.615905641,487387.0318196787,-72.0477757763582,4.40358789963241
R_12_235,827689.6159056339,487436.0880126837,-72.0477740277657,4.404031107197201
R_12_236,827689.6159056365,487485.14420568803,-72.0477722789954,4.404474314756019
R_12_237,827689.615905639,487534.20039869193,-72.0477705300474,4.404917522308871
R_12_238,827689.6159056398,487583.2565916964,-72.0477687809217,4.40536072985576
R_12_239,827689.6159056404,487632.31278470164,-72.0477670316183,4.40580393739669
R_12_240,827689.6159056408,487681.3689777055,-72.0477652821372,4.4062471449316405
R_12_241,827689.6159056422,487730.42517071014,-72.0477635324784,4.40669035246063
R_12_242,827689.6159056402,487779.48136371456,-72.0477617826419,4.4071335599836505
R_12_243,827689.6159056365,487828.53755672,-72.04776003262772,4.407576767500711
R_12_244,827689.6159056348,487877.59374972427,-72.0477582824358,4.40801997501179
R_12_245,827689.6159056413,487926.6499427286,-72.0477565320661,4.4084631825169
R_12_246,827689.6159056356,487975.7061357329,-72.0477547815188,4.408906390016039
R_12_247,827689.6159056406,488024.7623287375,-72.0477530307937,4.40934959750921
R_12_248,827689.615905632,488073.81852174207,-72.047751279891,4.40979280499641
R_12_249,827689.6159056355,488122.8747147469,-72.0477495288105,4.41023601247764
R_12_250,827689.6159056352,488171.93090775114,-72.0477477775523,4.410679219952891
R_12_251,827689.6159056353,488220.9871007556,-72.0477460261164,4.41112242742217
R_12_252,827689.6159056331,488270.0432937608,-72.0477442745028,4.411565634885481
R_12_253,827689.615905641,488319.09948676516,-72.0477425227114,4.412008842342811
R_12_254,827689.6159056365,488368.1556797691,-72.0477407707424,4.41245204979416
R_12_255,827689.6159056392,488417.2118727737,-72.0477390185956,4.41289525723954
R_12_256,827689.6159056437,488466.2680657791,-72.0477372662711,4.413338464678949
R_12_257,827689.6159056327,488515.324258783,-72.047735513769,4.413781672112371
R_12_258,827689.6159056429,488564.3804517878,-72.047733761089,4.4142248795398205
R_12_259,827689.615905639,488613.43664479256,-72.0477320082314,4.41466808696129
R_12_260,827689.6159056351,488662.4928377969,-72.04773025519611,4.4151112943767785
R_12_261,827689.6159056395,488711.54903080146,-72.04772850198302,4.415554501786289
R_12_262,827689.6159056437,488760.6052238058,-72.0477267485922,4.41599770918982
R_12_263,827689.6159056323,488809.66141681053,-72.0477249950238,4.41644091658737
R_12_264,827689.6159056416,488858.7176098152,-72.0477232412775,4.4168841239789405
R_12_265,827689.6159056377,488907.77380282,-72.0477214873536,4.417327331364528
R_12_266,827689.6159056436,488956.8299958243,-72.0477197332519,4.417770538744129
R_12_267,827689.6159056348,489005.8861888287,-72.0477179789726,4.41821374611775
R_12_268,827689.6159056353,489054.9423818336,-72.0477162245155,4.4186569534853914
R_12_269,827689.6159056425,489103.9985748378,-72.04771446988062,4.41910016084704
R_12_270,827689.615905639,489153.0547678426,-72.0477127150681,4.419543368202709
R_12_271,827689.6159056319,489202.1109608469,-72.0477109600779,4.4199865755523895
R_12_272,827689.6159056453,489251.16715385194,-72.0477092049098,4.42042978289609
R_12_273,827689.6159056311,489300.2233468565,-72.0477074495642,4.420872990233799
R_12_274,827689.6159056388,489349.27953986084,-72.0477056940407,4.42131619756552
R_12_275,827689.6159056439,489398.33573286503,-72.0477039383395,4.421759404891249
R_12_276,827689.6159056339,489447.39192587,-72.0477021824607,4.422202612211
R_12_277,827689.6159056413,489496.448118875,-72.04770042640402,4.422645819524759
R_12_278,827689.6159056392,489545.5043118789,-72.0476986701697,4.42308902683252
R_12_279,827689.6159056416,489594.5605048839,-72.0476969137576,4.4235322341343
R_12_280,827689.6159056427,489643.61669788766,-72.0476951571678,4.423975441430078
R_12_281,827689.6159056396,489692.67289089295,-72.0476934004003,4.42441864871988
R_12_282,827689.6159056353,489741.7290838975,-72.0476916434551,4.42486185600368
R_12_283,827689.6159056367,489790.78527690214,-72.0476898863321,4.425305063281491
R_12_284,827689.6159056351,489839.8414699061,-72.0476881290314,4.425748270553301
R_12_285,827689.615905642,489888.89766291034,-72.0476863715529,4.42619147781912
R_12_286,827689.6159056332,489937.95385591534,-72.0476846138968,4.42663468507895
R_12_287,827689.6159056327,489987.0100489196,-72.0476828560629,4.42707789233278
R_12_288,827689.6159056418,490036.06624192453,-72.0476810980512,4.427521099580621
R_12_289,827689.6159056334,490085.1224349291,-72.0476793398619,4.42796430682246
R_12_290,827689.6159056348,490134.17862793314,-72.0476775814948,4.4284075140583
R_12_291,827689.6159056413,490183.2348209383,-72.0476758229499,4.42885072128815
R_12_292,827689.6159056346,490232.2910139431,-72.0476740642274,4.429293928512
R_12_293,827689.6159056344,490281.3472069467,-72.0476723053271,4.429737135729838
R_12_294,827689.6159056406,490330.40339995146,-72.04767054624901,4.430180342941691
R_12_295,827689.6159056334,490379.45959295693,-72.0476687869933,4.43062355014755
R_13_0,827984.243731127,475907.88265661267,-72.0455284421599,4.299866870781211
R_13_1,827984.2437311333,475956.93884961674,-72.045526733608,4.30031007866021
R_13_2,827984.2437311353,476005.99504262116,-72.0455250248784,4.300753286533389
R_13_3,827984.2437311315,476055.0512356257,-72.0455233159711,4.30119649440074
R_13_4,827984.2437311346,476104.10742863076,-72.045521606886,4.30163970226227
R_13_5,827984.2437311329,476153.16362163454,-72.0455198976232,4.30208291011796
R_13_6,827984.2437311353,476202.2198146392,-72.0455181881826,4.3025261179678305
